story_file,line_number,normalized_class,line_fingerprint
docs/stories/RE-212-module-spec-psxpc-n-platform-main-lifecycle-exhaustion-handoff.md,25,generic-blocker-reference,e9b2cf4ffa2cff79
docs/stories/RE-212-module-spec-psxpc-n-platform-main-lifecycle-exhaustion-handoff.md,26,source-or-code-readiness-blocked,8027b5a254d30cef
docs/stories/RE-213-post-module-spec-psxpc-n-domain-selection.md,1,domain-selection-still-blocked,0fdc2c49f1d47f45
docs/stories/RE-213-post-module-spec-psxpc-n-domain-selection.md,33,no-production-source-authorization,c1e037552748eed5
docs/stories/RE-213-post-module-spec-psxpc-n-domain-selection.md,38,source-or-code-readiness-blocked,59f024c1babaf38b
docs/stories/RE-213-post-module-spec-psxpc-n-domain-selection.md,39,no-production-source-authorization,a80b2802adcae6db
docs/stories/RE-214-maths-render-support-proof-first-audit.md,36,no-production-source-authorization,ca5e7842b6a28c0c
docs/stories/RE-214-maths-render-support-proof-first-audit.md,41,source-or-code-readiness-blocked,a39a4e65ba6de771
docs/stories/RE-214-maths-render-support-proof-first-audit.md,42,no-production-source-authorization,374dfd487febdfeb
docs/stories/RE-215-RE-221-maths-render-support-epic.md,10,domain-selection-still-blocked,3c62eec90321c5df
docs/stories/RE-215-RE-221-maths-render-support-epic.md,14,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-215-RE-221-maths-render-support-epic.md,16,no-production-source-authorization,1e83c3f921bdd847
docs/stories/RE-215-RE-221-maths-render-support-epic.md,20,blocked-readiness-status,a64a5d164053c4b2
docs/stories/RE-215-RE-221-maths-render-support-epic.md,21,blocked-readiness-status,2d8dcd6550b73b24
docs/stories/RE-215-RE-221-maths-render-support-epic.md,22,blocked-readiness-status,33c8800bf2e363a7
docs/stories/RE-215-RE-221-maths-render-support-epic.md,23,blocked-readiness-status,f15a43cf4ae23eed
docs/stories/RE-215-RE-221-maths-render-support-epic.md,24,blocked-readiness-status,88d347cc72f4241a
docs/stories/RE-215-RE-221-maths-render-support-epic.md,25,blocked-readiness-status,a11c4ef602759a56
docs/stories/RE-215-RE-221-maths-render-support-epic.md,26,domain-selection-still-blocked,5b8a7f057b9d9123
docs/stories/RE-215-maths-render-support-matrix-transform-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-215-maths-render-support-matrix-transform-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-215-maths-render-support-matrix-transform-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-216-maths-render-support-gpu-scene-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-216-maths-render-support-gpu-scene-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-216-maths-render-support-gpu-scene-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-217-maths-render-support-object-draw-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-217-maths-render-support-object-draw-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-217-maths-render-support-object-draw-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-218-maths-render-support-draw-phase-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-218-maths-render-support-draw-phase-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-218-maths-render-support-draw-phase-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-219-maths-render-support-cross-platform-reconciliation.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-219-maths-render-support-cross-platform-reconciliation.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-219-maths-render-support-cross-platform-reconciliation.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-220-maths-render-support-source-patch-gate.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-220-maths-render-support-source-patch-gate.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-220-maths-render-support-source-patch-gate.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-221-post-maths-render-support-domain-selection.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-221-post-maths-render-support-domain-selection.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-221-post-maths-render-support-domain-selection.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-222-RE-228-traps-switches-doors-epic.md,10,domain-selection-still-blocked,3c62eec90321c5df
docs/stories/RE-222-RE-228-traps-switches-doors-epic.md,14,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-222-RE-228-traps-switches-doors-epic.md,16,no-production-source-authorization,1e83c3f921bdd847
docs/stories/RE-222-RE-228-traps-switches-doors-epic.md,20,blocked-readiness-status,4dbf5216b27bf695
docs/stories/RE-222-RE-228-traps-switches-doors-epic.md,21,blocked-readiness-status,d0dc2c331a5809bf
docs/stories/RE-222-RE-228-traps-switches-doors-epic.md,22,blocked-readiness-status,40ae4d6dd85562f8
docs/stories/RE-222-RE-228-traps-switches-doors-epic.md,23,blocked-readiness-status,1e75aebb28b2ffd1
docs/stories/RE-222-RE-228-traps-switches-doors-epic.md,24,blocked-readiness-status,fb45291abc1c7f2c
docs/stories/RE-222-RE-228-traps-switches-doors-epic.md,25,blocked-readiness-status,d38d44cd631427e6
docs/stories/RE-222-RE-228-traps-switches-doors-epic.md,26,domain-selection-still-blocked,1dabe5cd0bed35ca
docs/stories/RE-222-traps-switches-doors-proof-first-audit.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-222-traps-switches-doors-proof-first-audit.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-222-traps-switches-doors-proof-first-audit.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-223-traps-switches-doors-trap-hazard-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-223-traps-switches-doors-trap-hazard-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-223-traps-switches-doors-trap-hazard-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-224-traps-switches-doors-door-control-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-224-traps-switches-doors-door-control-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-224-traps-switches-doors-door-control-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-225-traps-switches-doors-switch-control-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-225-traps-switches-doors-switch-control-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-225-traps-switches-doors-switch-control-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-226-traps-switches-doors-trigger-state-reconciliation.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-226-traps-switches-doors-trigger-state-reconciliation.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-226-traps-switches-doors-trigger-state-reconciliation.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-227-traps-switches-doors-source-patch-gate.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-227-traps-switches-doors-source-patch-gate.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-227-traps-switches-doors-source-patch-gate.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-228-post-traps-switches-doors-domain-selection.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-228-post-traps-switches-doors-domain-selection.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-228-post-traps-switches-doors-domain-selection.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-229-RE-236-module-spec-psxpc-epic.md,10,domain-selection-still-blocked,3c62eec90321c5df
docs/stories/RE-229-RE-236-module-spec-psxpc-epic.md,14,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-229-RE-236-module-spec-psxpc-epic.md,16,no-production-source-authorization,1e83c3f921bdd847
docs/stories/RE-229-RE-236-module-spec-psxpc-epic.md,20,blocked-readiness-status,675434a009c64b99
docs/stories/RE-229-RE-236-module-spec-psxpc-epic.md,21,blocked-readiness-status,7fbccbffc5c338aa
docs/stories/RE-229-RE-236-module-spec-psxpc-epic.md,22,blocked-readiness-status,83e8577617131108
docs/stories/RE-229-RE-236-module-spec-psxpc-epic.md,23,blocked-readiness-status,efa8f9a6c23b5d86
docs/stories/RE-229-RE-236-module-spec-psxpc-epic.md,24,blocked-readiness-status,04e8bd84f89c96f2
docs/stories/RE-229-RE-236-module-spec-psxpc-epic.md,25,blocked-readiness-status,9fb2745def202d6d
docs/stories/RE-229-RE-236-module-spec-psxpc-epic.md,26,blocked-readiness-status,f87a9da6b77499ae
docs/stories/RE-229-RE-236-module-spec-psxpc-epic.md,27,domain-selection-still-blocked,e0b3560f395e4f91
docs/stories/RE-229-module-spec-psxpc-proof-first-audit.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-229-module-spec-psxpc-proof-first-audit.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-229-module-spec-psxpc-proof-first-audit.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-230-module-spec-psxpc-text-debug-rendering-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-230-module-spec-psxpc-text-debug-rendering-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-230-module-spec-psxpc-text-debug-rendering-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-231-module-spec-psxpc-render-geometry-support-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-231-module-spec-psxpc-render-geometry-support-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-231-module-spec-psxpc-render-geometry-support-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-232-module-spec-psxpc-frontend-flow-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-232-module-spec-psxpc-frontend-flow-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-232-module-spec-psxpc-frontend-flow-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-233-module-spec-psxpc-platform-services-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-233-module-spec-psxpc-platform-services-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-233-module-spec-psxpc-platform-services-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-234-module-spec-psxpc-runtime-cross-platform-reconciliation.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-234-module-spec-psxpc-runtime-cross-platform-reconciliation.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-234-module-spec-psxpc-runtime-cross-platform-reconciliation.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-235-module-spec-psxpc-source-patch-gate.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-235-module-spec-psxpc-source-patch-gate.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-235-module-spec-psxpc-source-patch-gate.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-236-post-module-spec-psxpc-domain-selection.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-236-post-module-spec-psxpc-domain-selection.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-236-post-module-spec-psxpc-domain-selection.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-237-RE-244-module-spec-psx-epic.md,10,domain-selection-still-blocked,3c62eec90321c5df
docs/stories/RE-237-RE-244-module-spec-psx-epic.md,14,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-237-RE-244-module-spec-psx-epic.md,16,no-production-source-authorization,1e83c3f921bdd847
docs/stories/RE-237-RE-244-module-spec-psx-epic.md,20,blocked-readiness-status,1f87dc6d4ceab7fa
docs/stories/RE-237-RE-244-module-spec-psx-epic.md,21,blocked-readiness-status,5122dc5d393bd33b
docs/stories/RE-237-RE-244-module-spec-psx-epic.md,22,blocked-readiness-status,66fc2dd96c152bd9
docs/stories/RE-237-RE-244-module-spec-psx-epic.md,23,blocked-readiness-status,2a335a6a208a402c
docs/stories/RE-237-RE-244-module-spec-psx-epic.md,24,blocked-readiness-status,25350fbd65ee4445
docs/stories/RE-237-RE-244-module-spec-psx-epic.md,25,blocked-readiness-status,eb2f7203f4a71a58
docs/stories/RE-237-RE-244-module-spec-psx-epic.md,26,blocked-readiness-status,b714ff16ecaeb148
docs/stories/RE-237-RE-244-module-spec-psx-epic.md,27,domain-selection-still-blocked,945541d2a28faa19
docs/stories/RE-237-module-spec-psx-proof-first-audit.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-237-module-spec-psx-proof-first-audit.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-237-module-spec-psx-proof-first-audit.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-238-module-spec-psx-platform-main-lifecycle-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-238-module-spec-psx-platform-main-lifecycle-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-238-module-spec-psx-platform-main-lifecycle-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-239-module-spec-psx-frontend-loadsave-flow-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-239-module-spec-psx-frontend-loadsave-flow-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-239-module-spec-psx-frontend-loadsave-flow-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-240-module-spec-psx-platform-memory-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-240-module-spec-psx-platform-memory-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-240-module-spec-psx-platform-memory-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-241-module-spec-psx-nd-stub-reconciliation.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-241-module-spec-psx-nd-stub-reconciliation.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-241-module-spec-psx-nd-stub-reconciliation.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-242-module-spec-psx-runtime-cross-platform-reconciliation.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-242-module-spec-psx-runtime-cross-platform-reconciliation.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-242-module-spec-psx-runtime-cross-platform-reconciliation.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-243-module-spec-psx-source-patch-gate.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-243-module-spec-psx-source-patch-gate.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-243-module-spec-psx-source-patch-gate.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-244-post-module-spec-psx-domain-selection.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-244-post-module-spec-psx-domain-selection.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-244-post-module-spec-psx-domain-selection.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-245-RE-252-lara-combat-epic.md,11,domain-selection-still-blocked,3c62eec90321c5df
docs/stories/RE-245-RE-252-lara-combat-epic.md,15,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-245-RE-252-lara-combat-epic.md,17,no-production-source-authorization,1e83c3f921bdd847
docs/stories/RE-245-RE-252-lara-combat-epic.md,21,blocked-readiness-status,7b45919e8e2b7a2f
docs/stories/RE-245-RE-252-lara-combat-epic.md,22,blocked-readiness-status,2ef3eca7e6cfe568
docs/stories/RE-245-RE-252-lara-combat-epic.md,23,blocked-readiness-status,c8448d8217261124
docs/stories/RE-245-RE-252-lara-combat-epic.md,24,blocked-readiness-status,20d7798aaaee2df6
docs/stories/RE-245-RE-252-lara-combat-epic.md,25,blocked-readiness-status,31e73f37ae5475f3
docs/stories/RE-245-RE-252-lara-combat-epic.md,26,blocked-readiness-status,e207d410885d4b97
docs/stories/RE-245-RE-252-lara-combat-epic.md,27,blocked-readiness-status,24431dfd43888fbe
docs/stories/RE-245-RE-252-lara-combat-epic.md,28,domain-selection-still-blocked,f772936918cb377c
docs/stories/RE-245-lara-combat-proof-first-audit.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-245-lara-combat-proof-first-audit.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-245-lara-combat-proof-first-audit.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-246-lara-combat-target-detection-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-246-lara-combat-target-detection-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-246-lara-combat-target-detection-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-247-lara-combat-target-acquisition-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-247-lara-combat-target-acquisition-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-247-lara-combat-target-acquisition-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-248-lara-combat-weapon-fire-control-chain.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-248-lara-combat-weapon-fire-control-chain.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-248-lara-combat-weapon-fire-control-chain.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-249-lara-combat-parser-artifact-reconciliation.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-249-lara-combat-parser-artifact-reconciliation.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-249-lara-combat-parser-artifact-reconciliation.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-250-lara-combat-state-equivalence-gate.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-250-lara-combat-state-equivalence-gate.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-250-lara-combat-state-equivalence-gate.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-251-lara-combat-source-patch-gate.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-251-lara-combat-source-patch-gate.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-251-lara-combat-source-patch-gate.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-252-post-lara-combat-domain-selection.md,13,no-production-source-authorization,23276107a59ceeae
docs/stories/RE-252-post-lara-combat-domain-selection.md,20,no-production-source-authorization,ffbfc471bab39556
docs/stories/RE-252-post-lara-combat-domain-selection.md,24,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-253-RE-260-inventory-epic.md,11,generic-blocker-reference,be65b09ae2709983
docs/stories/RE-253-RE-260-inventory-epic.md,12,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-253-inventory-proof-first-audit.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-253-inventory-proof-first-audit.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-254-inventory-menu-flow-chain.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-254-inventory-menu-flow-chain.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-255-inventory-object-list-chain.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-255-inventory-object-list-chain.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-256-inventory-requester-chain.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-256-inventory-requester-chain.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-257-inventory-parser-artifact-reconciliation.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-257-inventory-parser-artifact-reconciliation.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-258-inventory-state-equivalence-gate.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-258-inventory-state-equivalence-gate.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-259-inventory-source-patch-gate.md,9,generic-blocker-reference,5e507631e7e2118a
docs/stories/RE-259-inventory-source-patch-gate.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-259-inventory-source-patch-gate.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-260-post-inventory-domain-selection.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-260-post-inventory-domain-selection.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-261-RE-267-input-epic.md,11,generic-blocker-reference,be65b09ae2709983
docs/stories/RE-261-RE-267-input-epic.md,12,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-261-input-proof-first-audit.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-261-input-proof-first-audit.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-262-input-psxpc-n-runtime-chain.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-262-input-psxpc-n-runtime-chain.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-263-input-psx-runtime-chain.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-263-input-psx-runtime-chain.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-264-input-psxpc-service-chain.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-264-input-psxpc-service-chain.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-265-input-state-equivalence-gate.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-265-input-state-equivalence-gate.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-266-input-source-patch-gate.md,9,generic-blocker-reference,5e507631e7e2118a
docs/stories/RE-266-input-source-patch-gate.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-266-input-source-patch-gate.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-267-post-input-domain-selection.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-267-post-input-domain-selection.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-268-RE-274-camera-epic.md,10,generic-blocker-reference,be65b09ae2709983
docs/stories/RE-268-RE-274-camera-epic.md,11,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-268-camera-proof-first-audit.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-268-camera-proof-first-audit.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-269-camera-spotcam-chain.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-269-camera-spotcam-chain.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-270-camera-core-chain.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-270-camera-core-chain.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-271-camera-line-of-sight-chain.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-271-camera-line-of-sight-chain.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-272-camera-state-equivalence-gate.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-272-camera-state-equivalence-gate.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-273-camera-source-patch-gate.md,9,generic-blocker-reference,5e507631e7e2118a
docs/stories/RE-273-camera-source-patch-gate.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-273-camera-source-patch-gate.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-274-post-camera-domain-exhaustion.md,10,blocked-readiness-status,3d779bfa851e02be
docs/stories/RE-274-post-camera-domain-exhaustion.md,16,no-production-source-authorization,b502050cf9bcd453
docs/stories/RE-275-RE-282-animation-items-epic.md,9,generic-blocker-reference,79416fef43af2182
docs/stories/RE-275-RE-282-animation-items-epic.md,14,blocked-readiness-status,359d7c5bed06e6aa
docs/stories/RE-275-RE-282-animation-items-epic.md,15,blocked-readiness-status,75034c088a913832
docs/stories/RE-275-RE-282-animation-items-epic.md,16,blocked-readiness-status,6936b1b63cb9d672
docs/stories/RE-275-RE-282-animation-items-epic.md,17,blocked-readiness-status,785a8219b7c2567e
docs/stories/RE-275-RE-282-animation-items-epic.md,18,blocked-readiness-status,ad048763c82d966b
docs/stories/RE-275-RE-282-animation-items-epic.md,19,blocked-readiness-status,771a21374b4eb478
docs/stories/RE-275-RE-282-animation-items-epic.md,20,blocked-readiness-status,f242d996343d8480
docs/stories/RE-275-RE-282-animation-items-epic.md,21,blocked-readiness-status,07fe05d7900c4284
docs/stories/RE-275-RE-282-animation-items-epic.md,23,no-production-source-authorization,1e83c3f921bdd847
docs/stories/RE-275-post-camera-domain-reprioritization.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-275-post-camera-domain-reprioritization.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-276-animation-items-proof-first-audit.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-276-animation-items-proof-first-audit.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-277-animation-items-runtime-reload-chain.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-277-animation-items-runtime-reload-chain.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-278-animation-items-animitem-core-chain.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-278-animation-items-animitem-core-chain.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-279-animation-items-matrix-transform-chain.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-279-animation-items-matrix-transform-chain.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-280-animation-items-state-equivalence-gate.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-280-animation-items-state-equivalence-gate.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-281-animation-items-source-patch-gate.md,18,generic-blocker-reference,bac997bca9e15a2a
docs/stories/RE-281-animation-items-source-patch-gate.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-281-animation-items-source-patch-gate.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-282-post-animation-items-domain-handoff.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-282-post-animation-items-domain-handoff.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-283-RE-287-module-spec-pc-n-epic.md,14,blocked-readiness-status,1172be86dd362213
docs/stories/RE-283-RE-287-module-spec-pc-n-epic.md,15,blocked-readiness-status,7f8d7185f1be9276
docs/stories/RE-283-RE-287-module-spec-pc-n-epic.md,16,blocked-readiness-status,eccb70a1767977cb
docs/stories/RE-283-RE-287-module-spec-pc-n-epic.md,17,blocked-readiness-status,cc9b653222f5e944
docs/stories/RE-283-RE-287-module-spec-pc-n-epic.md,18,blocked-readiness-status,5b9dd64d8afd6d78
docs/stories/RE-283-RE-287-module-spec-pc-n-epic.md,20,no-production-source-authorization,1e83c3f921bdd847
docs/stories/RE-283-module-spec-pc-n-parser-reconciliation.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-283-module-spec-pc-n-parser-reconciliation.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-284-module-spec-pc-n-decodetrack-audit.md,24,blocked-readiness-status,71baa0ee65351e35
docs/stories/RE-284-module-spec-pc-n-decodetrack-audit.md,29,no-production-source-authorization,e0fbda061b9d9cf1
docs/stories/RE-285-module-spec-pc-n-state-equivalence-gate.md,24,blocked-readiness-status,71baa0ee65351e35
