rank,candidate_id,caller_symbol,source_module,source_file,source_line,callee_symbol,callsite_family,function_status,candidate_level_proof,ready_to_reopen_domain,source_patch_authorized,blocker_class
287,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,71,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
288,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,72,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
289,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,74,PutDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
290,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,75,MemCardInit,memory-card-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
291,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,76,PadInitDirect,input-pad-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
292,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,77,PadSetAct,input-pad-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
293,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,78,PadStartCom,input-pad-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
294,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,79,CdInit,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
295,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,80,CdSetDebug,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
296,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,82,InitNewCDSystem,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
297,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,85,CDDA_SetMasterVolume,audio-sound-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
298,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,87,CDDA_SetMasterVolume,audio-sound-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
299,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,90,GPU_UseOrderingTables,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
300,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,91,GPU_UsePolygonBuffers,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
301,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,93,GPU_GetScreenPosition,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
302,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,96,ProfileInit,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
303,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,118,init_game_malloc,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
304,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,119,InitFont,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
305,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,120,SOUND_Init,audio-sound-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
306,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,121,DoGameflow,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
307,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,123,Emulator_ShutDown,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
308,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,73,DEL_CDFS_OpenFile,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
309,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,76,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
310,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,78,init_game_malloc,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
311,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,80,LOAD_Start,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
312,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,86,DEL_CDFS_Read,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
313,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,88,FILE_Length,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
314,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,89,PCopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
315,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,90,FILE_Read,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
316,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,92,PCclose,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
317,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,101,RelocateModule,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
318,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,108,LoadLevel,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
319,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,111,strcpy,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
320,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,115,strlen,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
321,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,124,strcat,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
322,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,126,FILE_Length,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
323,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,129,PCopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
324,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,131,LoadLevel,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
325,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,131,PCopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
326,de919274685f,S_LoadLevelFile,SPEC_PSXPC_N,SPEC_PSXPC_N/ROOMLOAD.C,135,LOAD_Stop,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
